player_name,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,nb_saisons,country,is_french,is_european,continent
Harvey Grant,32.0,205.74,102.06,63.33,3.27,2.73,0.67,0.73,0.06,0.13,0.11,0.43,0.06,3,USA,False,False,Amérique du Nord
Hasheem Thabeet,25.0,220.98,119.66,44.8,1.92,2.4,0.1,-7.34,0.1,0.19,0.1,0.57,0.01,5,Tanzania,False,False,Autre
Hassan Adams,24.0,193.04,99.79,36.5,1.9,0.95,0.15,-7.55,0.05,0.12,0.16,0.46,0.04,2,USA,False,False,Amérique du Nord
Hassan Whiteside,28.78,213.36,118.69,56.67,11.41,9.77,0.58,1.17,0.14,0.3,0.2,0.59,0.04,9,USA,False,False,Amérique du Nord
Hassani Gravett,25.0,187.96,84.82,8.0,6.3,2.6,2.5,-1.8,0.01,0.11,0.13,0.63,0.18,1,USA,False,False,Amérique du Nord
Haywood Highsmith,24.33,196.43,99.79,26.0,2.83,1.97,0.5,-13.77,0.04,0.12,0.12,0.46,0.06,3,USA,False,False,Amérique du Nord
Haywoode Workman,32.67,188.81,81.65,23.0,4.93,2.0,3.47,-4.03,0.03,0.09,0.14,0.5,0.28,3,USA,False,False,Amérique du Nord
Hedo Turkoglu,29.0,207.6,99.79,66.47,10.16,3.77,2.71,2.27,0.03,0.14,0.19,0.52,0.16,15,Turkey,False,True,Europe
Henry Ellenson,22.0,209.8,110.22,16.6,4.22,3.0,0.88,7.14,0.05,0.21,0.2,0.42,0.12,5,USA,False,False,Amérique du Nord
Henry James,31.5,203.2,99.79,40.5,4.8,1.0,0.3,0.35,0.02,0.08,0.2,0.57,0.05,2,USA,False,False,Amérique du Nord
Henry Sims,24.5,208.28,112.15,33.75,6.02,4.05,0.7,-6.15,0.2,0.15,0.23,0.56,0.07,4,USA,False,False,Amérique du Nord
Henry Walker,23.4,198.12,102.51,36.2,6.1,2.28,0.9,-1.22,0.02,0.13,0.16,0.58,0.09,5,USA,False,False,Amérique du Nord
Herb Williams,40.0,209.97,115.21,18.0,1.67,1.2,0.1,-5.97,0.06,0.13,0.14,0.46,0.03,3,USA,False,False,Amérique du Nord
Herbert Jones,23.5,200.66,93.44,72.0,9.65,3.95,2.3,2.95,0.05,0.09,0.14,0.57,0.1,2,USA,False,False,Amérique du Nord
Hersey Hawkins,32.0,190.5,89.81,66.8,9.14,3.26,2.32,1.5,0.03,0.11,0.15,0.58,0.15,5,USA,False,False,Amérique du Nord
Hilton Armstrong,24.83,210.82,106.59,48.67,2.7,2.68,0.37,-1.75,0.11,0.2,0.14,0.5,0.06,6,USA,False,False,Amérique du Nord
Hiram Fuller,23.0,205.74,108.86,4.0,2.0,2.8,0.5,3.0,0.08,0.15,0.15,0.38,0.1,1,USA,False,False,Amérique du Nord
Hollis Thompson,24.5,203.2,93.44,66.25,7.43,3.08,1.08,-8.7,0.03,0.11,0.14,0.53,0.07,4,USA,False,False,Amérique du Nord
Horace Grant,34.5,208.28,111.13,60.25,8.44,6.39,1.84,1.2,0.08,0.16,0.14,0.5,0.1,8,USA,False,False,Amérique du Nord
Horace Jenkins,30.0,185.42,81.65,15.0,2.8,0.6,0.6,-4.7,0.03,0.06,0.27,0.41,0.21,1,USA,False,False,Amérique du Nord
Horacio Llamas,23.5,210.82,129.27,14.0,2.35,1.6,0.15,15.9,0.08,0.18,0.26,0.51,0.04,2,USA,False,False,Amérique du Nord
Hot Rod Williams,35.0,210.82,111.13,54.67,4.27,5.33,0.93,0.4,0.1,0.16,0.09,0.48,0.06,3,USA,False,False,Amérique du Nord
Howard Eisley,28.5,187.96,81.96,67.2,6.64,1.71,3.58,-1.68,0.02,0.08,0.18,0.5,0.3,10,USA,False,False,Amérique du Nord
Hubert Davis,30.5,195.58,83.01,52.88,6.21,1.44,1.4,-1.85,0.02,0.07,0.14,0.49,0.11,8,USA,False,False,Amérique du Nord
Ian Clark,25.5,190.5,79.61,55.0,4.9,1.18,1.07,-2.17,0.02,0.08,0.19,0.52,0.13,6,USA,False,False,Amérique du Nord
Ian Mahinmi,27.42,210.82,111.43,51.5,5.02,4.01,0.54,-0.98,0.09,0.19,0.17,0.58,0.06,12,France,True,True,Europe
Ignas Brazdeikis,22.0,198.12,100.24,21.33,4.63,1.93,0.87,-9.03,0.04,0.1,0.19,0.46,0.11,3,Canada,False,False,Amérique du Nord
Igor Rakocevic,25.0,187.96,83.46,42.0,1.9,0.4,0.8,10.2,0.02,0.06,0.18,0.53,0.2,1,Serbia and Montenegro,False,False,Autre
Ike Anigbogu,19.5,208.28,116.12,7.0,0.6,0.9,0.15,-19.9,0.15,0.19,0.22,0.28,0.1,2,USA,False,False,Amérique du Nord
Ike Austin,29.5,208.28,123.83,56.83,7.92,5.03,1.37,-4.7,0.07,0.2,0.21,0.46,0.11,6,USA,False,False,Amérique du Nord
Ike Diogu,24.83,204.47,114.53,37.5,4.95,2.52,0.22,-2.63,0.09,0.16,0.2,0.54,0.03,6,USA,False,False,Amérique du Nord
Ike Fontaine,27.0,193.04,95.25,6.0,1.8,0.8,0.7,-39.0,0.0,0.09,0.12,0.33,0.09,1,USA,False,False,Amérique du Nord
Iman Shumpert,26.5,195.58,98.84,46.1,6.14,2.97,1.54,1.2,0.04,0.1,0.15,0.46,0.09,10,USA,False,False,Amérique du Nord
Ime Udoka,29.86,195.58,99.47,45.14,3.94,2.4,0.86,-1.74,0.04,0.15,0.15,0.44,0.1,7,USA,False,False,Amérique du Nord
Immanuel Quickley,23.0,189.65,86.18,74.33,12.53,3.17,2.97,6.63,0.02,0.1,0.22,0.56,0.2,3,USA,False,False,Amérique du Nord
Ira Bowman,28.0,195.58,88.45,5.67,1.27,0.4,0.9,-19.4,0.03,0.07,0.1,0.53,0.27,3,USA,False,False,Amérique du Nord
Ira Newble,29.5,200.66,99.22,47.5,4.47,2.74,0.72,-3.92,0.07,0.12,0.14,0.49,0.06,8,USA,False,False,Amérique du Nord
Isaac Bonga,20.5,203.2,81.65,35.75,2.17,1.68,0.7,-4.82,0.05,0.09,0.12,0.42,0.1,4,Germany,False,True,Europe
Isaac Humphries,21.0,213.36,117.93,5.0,3.0,2.2,0.0,-17.1,0.06,0.12,0.14,0.36,0.0,1,Australia,False,False,Océanie
Isaac Okoro,21.0,195.58,102.06,70.0,8.27,2.87,1.6,-0.07,0.03,0.07,0.13,0.57,0.08,3,USA,False,False,Amérique du Nord
Isaiah Briscoe,23.0,190.5,97.52,39.0,3.5,1.9,2.2,2.0,0.01,0.11,0.14,0.46,0.23,1,USA,False,False,Amérique du Nord
Isaiah Canaan,25.5,182.88,90.11,39.17,7.33,1.8,2.07,-6.52,0.02,0.08,0.19,0.52,0.17,6,USA,False,False,Amérique du Nord
Isaiah Hartenstein,23.71,213.26,113.22,55.71,5.91,5.27,1.79,6.04,0.1,0.19,0.14,0.62,0.14,7,Germany,False,True,Europe
Isaiah Hicks,23.5,205.74,107.05,10.5,4.2,2.3,0.8,-6.1,0.05,0.13,0.16,0.54,0.11,2,USA,False,False,Amérique du Nord
Isaiah Jackson,20.5,207.01,92.99,49.5,7.75,4.3,0.55,-4.2,0.1,0.16,0.19,0.6,0.05,2,USA,False,False,Amérique du Nord
Isaiah Joe,22.0,192.19,74.84,56.33,5.6,1.43,0.77,2.87,0.01,0.09,0.16,0.56,0.08,3,USA,False,False,Amérique du Nord
Isaiah Livers,23.5,198.12,105.23,35.5,6.55,2.9,0.95,-4.3,0.03,0.1,0.12,0.6,0.06,2,USA,False,False,Amérique du Nord
Isaiah Mobley,23.0,203.2,107.95,12.0,2.6,1.7,0.3,19.8,0.05,0.17,0.17,0.52,0.05,1,USA,False,False,Amérique du Nord
Isaiah Rider,28.5,195.58,97.52,55.67,14.32,3.8,2.42,2.22,0.05,0.11,0.25,0.51,0.15,6,USA,False,False,Amérique du Nord
Isaiah Roby,23.5,203.2,104.33,37.75,5.72,3.42,1.08,-11.2,0.04,0.17,0.15,0.41,0.09,4,USA,False,False,Amérique du Nord
Isaiah Stewart,21.0,203.2,113.4,63.0,9.17,7.83,1.17,-6.5,0.1,0.2,0.15,0.57,0.07,3,USA,False,False,Amérique du Nord
Isaiah Taylor,22.5,190.5,77.11,35.5,3.7,1.1,1.95,-7.7,0.02,0.05,0.13,0.34,0.17,2,USA,False,False,Amérique du Nord
Isaiah Thomas,28.0,175.26,83.91,50.0,14.98,2.09,4.03,-1.0,0.02,0.07,0.26,0.54,0.25,11,USA,False,False,Amérique du Nord
Isaiah Todd,20.5,205.74,99.34,9.0,1.6,1.5,0.5,-11.15,0.03,0.14,0.17,0.29,0.09,2,USA,False,False,Amérique du Nord
Isaiah Whitehead,22.5,193.04,96.62,44.5,6.85,2.05,1.95,-2.6,0.02,0.1,0.23,0.51,0.19,2,USA,False,False,Amérique du Nord
Ish Smith,28.0,182.88,79.38,58.62,6.58,2.27,3.51,-3.18,0.02,0.11,0.19,0.45,0.3,13,USA,False,False,Amérique du Nord
Ish Wainright,27.5,195.58,113.4,52.5,3.3,1.75,0.6,5.85,0.06,0.08,0.13,0.51,0.07,2,USA,False,False,Amérique du Nord
Ivan Johnson,28.5,203.2,115.67,62.5,6.5,3.95,0.65,0.8,0.08,0.21,0.2,0.55,0.07,2,USA,False,False,Amérique du Nord
Ivan McFarlin,25.0,200.66,103.87,11.0,1.4,1.0,0.1,-19.2,0.18,0.14,0.18,0.47,0.04,1,USA,False,False,Amérique du Nord
Ivan Rabb,21.5,208.28,99.79,42.5,5.7,4.3,1.0,-7.3,0.1,0.21,0.17,0.59,0.11,2,USA,False,False,Amérique du Nord
Ivano Newbill,26.5,208.28,111.13,50.0,1.75,2.65,0.3,-3.5,0.1,0.2,0.12,0.43,0.05,2,USA,False,False,Amérique du Nord
Ivica Zubac,23.0,214.45,108.86,62.29,8.36,6.61,1.07,1.04,0.11,0.21,0.17,0.62,0.08,7,Croatia,False,True,Europe
J.J. Barea,29.5,182.52,81.26,59.36,8.72,2.06,3.92,0.52,0.02,0.1,0.24,0.51,0.33,14,Puerto Rico,False,False,Amérique du Sud
J.P. Macura,24.0,195.58,92.99,2.0,3.0,1.5,1.0,-2.2,0.0,0.14,0.21,0.33,0.2,1,USA,False,False,Amérique du Nord
J.R. Bremer,22.5,187.96,83.91,50.0,5.8,1.65,2.0,-5.85,0.02,0.09,0.19,0.43,0.19,2,USA,False,False,Amérique du Nord
J.R. Giddens,24.5,195.58,97.52,19.0,1.45,1.05,0.2,3.3,0.24,0.19,0.24,0.58,0.05,2,USA,False,False,Amérique du Nord
J.R. Henderson,22.0,203.2,105.69,30.0,3.2,1.6,0.7,-6.9,0.07,0.1,0.19,0.42,0.13,1,USA,False,False,Amérique du Nord
J.R. Reid,31.5,207.01,112.04,40.0,5.0,3.15,0.62,-6.42,0.08,0.14,0.15,0.54,0.06,4,USA,False,False,Amérique du Nord
JD Davison,20.0,185.42,88.45,12.0,1.6,0.8,0.9,-5.8,0.03,0.09,0.16,0.48,0.23,1,USA,False,False,Amérique du Nord
JJ Hickson,23.5,205.74,109.77,66.75,9.09,6.51,0.81,-5.96,0.11,0.22,0.21,0.53,0.06,8,USA,False,False,Amérique du Nord
JJ O'Brien,24.0,200.66,99.79,2.0,0.0,0.5,0.0,-48.1,0.0,0.25,0.08,0.0,0.0,1,USA,False,False,Amérique du Nord
JJ Redick,30.0,192.7,87.39,62.67,12.15,1.94,1.87,4.38,0.01,0.08,0.2,0.59,0.12,15,USA,False,False,Amérique du Nord
JR Smith,26.5,198.12,100.5,61.06,11.39,2.91,1.99,0.52,0.02,0.11,0.21,0.52,0.12,16,USA,False,False,Amérique du Nord
JT Thor,19.5,205.74,92.08,51.0,2.9,1.75,0.55,-3.6,0.04,0.11,0.12,0.52,0.08,2,USA,False,False,Amérique du Nord
Ja Morant,21.5,189.86,78.93,62.0,22.62,4.88,7.38,3.35,0.03,0.11,0.3,0.56,0.35,4,USA,False,False,Amérique du Nord
JaJuan Johnson,23.0,208.28,100.24,36.0,3.2,1.6,0.2,-4.5,0.08,0.14,0.22,0.46,0.04,1,USA,False,False,Amérique du Nord
JaKarr Sampson,25.17,204.05,96.62,39.33,7.37,3.6,0.62,-2.82,0.05,0.15,0.17,0.56,0.06,6,USA,False,False,Amérique du Nord
JaMychal Green,29.0,204.61,103.12,60.44,7.37,5.26,0.88,-2.86,0.09,0.2,0.17,0.58,0.07,9,USA,False,False,Amérique du Nord
JaQuori McLaughlin,24.0,193.04,86.18,4.0,0.0,0.0,0.5,-34.6,0.0,0.0,0.06,0.0,0.2,1,USA,False,False,Amérique du Nord
JaVale McGee,28.0,213.36,119.29,57.53,7.37,4.8,0.4,-2.27,0.12,0.2,0.2,0.59,0.04,15,USA,False,False,Amérique du Nord
Jabari Bird,23.0,198.12,89.81,13.0,3.0,1.5,0.6,6.6,0.06,0.1,0.14,0.62,0.1,1,USA,False,False,Amérique du Nord
Jabari Brown,22.0,195.58,97.07,19.0,11.9,1.9,2.1,-13.4,0.01,0.07,0.19,0.55,0.11,1,USA,False,False,Amérique du Nord
Jabari Parker,23.5,202.88,111.7,38.75,12.19,4.94,1.7,-4.05,0.06,0.16,0.22,0.57,0.11,8,USA,False,False,Amérique du Nord
Jabari Smith,26.0,210.82,112.26,27.0,2.98,1.4,0.6,-3.87,0.05,0.13,0.19,0.47,0.12,4,USA,False,False,Amérique du Nord
Jabari Smith Jr.,20.0,210.82,99.79,79.0,12.8,7.2,1.3,-11.3,0.05,0.18,0.18,0.51,0.06,1,USA,False,False,Amérique du Nord
Jabari Walker,20.0,200.66,90.72,56.0,3.9,2.3,0.6,-9.0,0.07,0.14,0.16,0.5,0.08,1,USA,False,False,Amérique du Nord
Jack Cooley,25.5,207.01,117.93,11.5,3.7,2.95,0.5,-3.4,0.12,0.19,0.18,0.5,0.07,2,USA,False,False,Amérique du Nord
Jack Haley,33.5,208.28,109.32,18.0,1.7,1.25,0.15,-0.9,0.13,0.27,0.23,0.42,0.04,2,USA,False,False,Amérique du Nord
Jack White,25.0,200.66,102.06,17.0,1.2,1.0,0.2,-14.1,0.09,0.18,0.13,0.52,0.09,1,Australia,False,False,Océanie
Jackie Butler,21.0,208.28,116.42,23.0,4.1,1.77,0.33,-1.37,0.06,0.12,0.34,0.71,0.05,3,USA,False,False,Amérique du Nord
Jackson Vroman,24.5,208.28,99.79,43.5,3.2,2.95,0.6,-2.95,0.1,0.18,0.16,0.44,0.07,2,USA,False,False,Amérique du Nord
Jacob Evans,22.5,195.58,95.25,29.5,2.85,1.1,0.95,-8.45,0.02,0.08,0.15,0.4,0.14,2,USA,False,False,Amérique du Nord
Jacob Gilyard,24.0,175.26,72.57,1.0,3.0,4.0,7.0,-14.9,0.0,0.1,0.05,0.5,0.21,1,USA,False,False,Amérique du Nord
Jacob Pullen,28.0,185.42,90.72,3.0,0.7,0.0,0.0,4.2,0.0,0.0,0.19,0.5,0.0,1,USA,False,False,Amérique du Nord
